index,model,row,column,angle_deg,scale_row,scale_column,score
0,nut,323.49534744400245,278.49797959711191,-0.0093936897254958945,1.0000571508528937,1.0000571508528937,0.99927871585624217
1,ring,120.49814312218761,298.49428604290495,-0.00035235821596765586,1.000077463299808,1.000077463299808,0.99714492528141818
2,ring,120.98724007486172,457.04340659765677,16.477752173351753,0.80000000000000004,0.80000000000000004,0.99574231475055086
3,nut,323.67919407000562,525.90637404013819,45.717852803911228,0.68454824414673721,0.68454824414673721,0.99451089850418839
4,nut,324.26209155525743,110.02287798082631,43.849166616632765,1.2697275491277369,1.2697275491277369,0.97817939147631705
5,ring,119.55775285849866,129.63104903040119,18.361068339858402,1.1224652704392581,1.1224652704392581,0.96760441531722563
6,nut,323.04710135493718,410.29350727736875,9.5322540475341135,0.88425684799407867,0.88425684799407867,0.9149759546302505
