index,model,row,column,angle_deg,scale_row,scale_column,score
0,nut,323.49988559623301,278.500039929965,3.3763860906151023e-05,0.99999997824942521,0.99999997824942521,0.99927871585624217
1,ring,120.49992312973019,298.49986750541416,1.1942424401440132e-05,1.0000019185208664,1.0000019185208664,0.99714492528141818
2,ring,120.98724007486172,457.04340659765677,16.477752173351753,0.80000000000000004,0.80000000000000004,0.99574231475055086
3,nut,323.91425600229491,525.64443980333238,45.661980033676599,0.68849508714932361,0.68849508714932361,0.99451089850418839
4,nut,324.34531569044765,109.52796476350599,44.112557546070803,1.2698526177911629,1.2698526177911629,0.97817939147631705
5,ring,119.65057974714884,129.63776836866779,18.32709748277426,1.1111341690361156,1.1111341690361156,0.96760441531722563
6,nut,322.92822032627311,410.51568510227514,9.4919044537923227,0.88359017984967569,0.88359017984967569,0.9149759546302505
